5.4038435,4.75,0,20690,2,2,2,1,22210,2160997,38,399900,8,27684,2016
4.4848481,5,0,20694,2,0,1,1,20110,3400367,80,758190,16,25436,2016
8.6490514,4,0,20709,2,2,9,2,22920,403928,12,46702,3,21203,2016
5.7886857,4.9090909,4,20715,2,0,3,2,20324,2679270,162,462846,33,1796,2016
6.2335559,5,4,20716,2,3,3,2,23324,877560,40,140780,8,13056,2016
4.3335768,4.9,1,20721,2,0,3,2,20321,628802,49,145100,10,31993,2016
4.3335768,4.9,1,20723,2,0,3,2,20321,628802,49,145100,10,7209,2016
6.2558945,4.9423077,4,20741,2,0,4,2,20424,1369090,257,218848,52,3469,2016
3.9978369,4.8695652,0,20744,2,0,1,0,20100,2733461,112,683735,23,35329,2016
5.505201,4.25,0,20746,2,3,1,0,23100,619748,17,112575,4,27431,2016
4.4848481,5,0,20751,2,0,1,1,20110,3400367,80,758190,16,11146,2016
5.8842866,4.9189189,1,20752,2,0,4,2,20421,723373,182,122933,37,2906,2016
3.9978369,4.8695652,0,20761,2,0,1,0,20100,2733461,112,683735,23,14517,2016
6.3347939,5,0,20762,2,0,2,0,20200,1794645,135,281816,27,21196,2016
5.7886857,4.9090909,4,20780,2,0,3,2,20324,2679270,162,462846,33,4024,2016
14.5065807,4.3333333,4,20783,2,3,4,2,23424,159819,13,11017,3,634,2016
6.3347939,5,0,20785,2,0,2,0,20200,1794645,135,281816,27,1490,2016
6.2558945,4.9423077,4,20786,2,0,4,2,20424,1369090,257,218848,52,6939,2016
6.2558945,4.9423077,4,20787,2,0,4,2,20424,1369090,257,218848,52,6233,2016
6.3347939,5,0,20792,2,0,2,0,20200,1794645,135,281816,27,2919,2016
6.3347939,5,0,20801,2,0,2,0,20200,1794645,135,281816,27,29929,2016
4.4523191,3,1,20810,2,3,3,2,23321,118169,6,26541,2,14928,2016
5.9636611,4.3333333,0,20813,2,3,2,0,23200,887190,26,148766,6,24912,2016
6.2335559,5,4,20821,2,3,3,2,23324,877560,40,140780,8,15421,2016
5.7886857,4.9090909,4,20828,2,0,3,2,20324,2679270,162,462846,33,21502,2016
4.3335768,4.9,1,20829,2,0,3,2,20321,628802,49,145100,10,3258,2016
4.4848481,5,0,20840,2,0,1,1,20110,3400367,80,758190,16,97339,2016
5.7886857,4.9090909,4,20847,2,0,3,2,20324,2679270,162,462846,33,2076,2016
5.7886857,4.9090909,4,20853,2,0,3,2,20324,2679270,162,462846,33,746,2016
5.8842866,4.9189189,1,20854,2,0,4,2,20421,723373,182,122933,37,11645,2016
